City,State_Province,Country,Player_Count,Latitude,Longitude
Malone,New York,USA,1,44.8486596,-74.29489830000001
Malverne,New York,USA,1,40.6789916,-73.6740191
Manassas,Virginia,USA,1,38.7509488,-77.47526669999999
Manchester,New Hampshire,USA,1,42.9956397,-71.4547891
Manhattan,New York,USA,2,40.7685167,-73.98219379999999
Manhattan Beach,California,USA,6,33.8847361,-118.4109089
Mankato,Minnesota,USA,1,44.1661456,-94.0055647
Mannheim,Germany,Germany,1,49.4874592,8.466039499999999
Mansfield,Massachusetts,USA,2,42.03345650000001,-71.2190578
Maple Grove,Minnesota,USA,10,45.0724642,-93.4557877
Maplewood,Minnesota,USA,1,44.9530215,-92.9952153
Marathon,Ontario,Canada,1,48.716744,-86.3821956
Marblehead,Massachusetts,USA,1,42.49995819999999,-70.8578024
Marcellus,New York,USA,2,42.9828438,-76.3404867
Marine City,Michigan,USA,2,42.7194778,-82.492132
Markham,Ontario,Canada,4,43.8599076,-79.3349945
Marlton,New Jersey,USA,2,39.8912248,-74.9218324
Marquette,Michigan,USA,1,46.5436199,-87.3953713
Mars,Pennsylvania,USA,2,40.6958996,-80.0117254
Marshfield,Massachusetts,USA,2,42.0917453,-70.7055871
Martensville,Saskatchewan,Canada,1,52.29312119999999,-106.6578378
Martin,Slovakia,Slovakia,1,49.0616613,18.9190235
Marysville,Michigan,USA,3,42.9125305,-82.4868599
Maskinongé,Quebec,Canada,1,46.2555552,-72.9480023
Maynard,Massachusetts,USA,1,42.4334903,-71.4495058
McFarland,Wisconsin,USA,1,43.0124984,-89.2898397
McKees Rocks,Pennsylvania,USA,1,40.4656244,-80.0656106
Mechanicsburg,Pennsylvania,USA,1,40.2132692,-77.0080309
Medicine Hat,Alberta,Canada,3,50.0290218,-110.7031976
Melbourne,Florida,USA,1,28.0836269,-80.60810889999999
Memphis,Tennessee,USA,2,35.1495343,-90.0489801
Mendham,New Jersey,USA,1,40.7870633,-74.57656860000002
Mendota Heights,Minnesota,USA,5,44.8835768,-93.1382749
Menomonie,Wisconsin,USA,1,44.8755183,-91.9193422
Mesa,Arizona,USA,1,33.4151843,-111.8314724
Metcalfe,Ontario,Canada,1,45.2340408,-75.4718279
Methuen,Massachusetts,USA,1,42.7262016,-71.1908924
Middlebury,Vermont,USA,1,44.0153371,-73.16734
Middleton,Massachusetts,USA,3,42.59509389999999,-71.0161643
Middleton,Wisconsin,USA,1,43.09721740000001,-89.5042876
Middletown,New Jersey,USA,4,40.3927801,-74.09981789999999
Midhurst,Ontario,Canada,1,44.4471375,-79.7302158
Midland,Michigan,USA,1,43.6155825,-84.2472116
Midlothian,Virginia,USA,1,37.5061069,-77.6490005
Milestone,Saskatchewan,Canada,1,49.99152609999999,-104.5157548
Mill Bay,British Columbia,Canada,2,48.6505297,-123.5571899
Milton,Georgia,USA,1,34.0891899,-84.3428857
Milton,Massachusetts,USA,3,42.2495321,-71.0661653
Milwaukee,Wisconsin,USA,3,43.0389025,-87.9064736
Mindoro,Wisconsin,USA,1,44.0210739,-91.1018063
Minneapolis,Minnesota,USA,5,44.977753,-93.2650108
Minnetonka,Minnesota,USA,7,44.9211836,-93.4687489
Minnetrista,Minnesota,USA,2,44.938296,-93.7177406
Minot,North Dakota,USA,3,48.2329668,-101.2922906
Minsk,Belarus,Belarus,2,53.9006011,27.558972
Mirabel,Quebec,Canada,1,45.65189590000001,-74.09016960000001
Mission,British Columbia,Canada,1,49.1329272,-122.3261603
Mission Viejo,California,USA,1,33.5968913,-117.6581562
Mississauga,Ontario,Canada,12,43.5852972,-79.64498379999999
Mokena,Illinois,USA,1,41.5261437,-87.8892189
Monroe,Michigan,USA,1,41.9164343,-83.3977101
Mont-Royal,Quebec,Canada,1,45.5141938,-73.6443176
Monticello,Minnesota,USA,1,45.3055201,-93.7941378
Montreal,Quebec,Canada,3,45.5018869,-73.56739189999999
Montréal,Quebec,Canada,6,45.5018869,-73.56739189999999
Moorestown,New Jersey,USA,2,39.9688817,-74.948886
Moorhead,Minnesota,USA,5,46.8737648,-96.7678039
Moose Jaw,Saskatchewan,Canada,1,50.3915811,-105.5348562
Mora,Sweden,Sweden,1,61.004878,14.537003
Morganville,New Jersey,USA,1,40.3280786,-74.2873035
Morris Plains,New Jersey,USA,1,40.83959220000001,-74.4818698
Morristown,New Jersey,USA,2,40.79676670000001,-74.4815438
Moscow,Russia,Russia,2,55.755826,37.6173
Moskva,Russia,Russia,1,55.755826,37.6173
Mounds View,Minnesota,USA,1,45.1049656,-93.2085582
Mount Brydges,Ontario,Canada,1,42.95542,-81.62323330000001
Mount Laurel,New Jersey,USA,1,39.934002,-74.89099879999999
Märsta,Sweden,Sweden,1,59.6196463,17.8555094
Nacka,Sweden,Sweden,1,59.30531999999999,18.2475
Nanaimo,British Columbia,Canada,2,49.1658836,-123.9400647
Naperville,Illinois,USA,3,41.7508391,-88.1535352
Nashua,New Hampshire,USA,1,42.7653662,-71.46756599999999
Nashville,Tennessee,USA,3,36.1626638,-86.7816016
Natick,Massachusetts,USA,1,42.2775281,-71.3468091
Needham,Massachusetts,USA,4,42.2809285,-71.23775479999999
Nelson,British Columbia,Canada,1,49.4928119,-117.2948343
Nepean,Ontario,Canada,1,45.33490459999999,-75.7241006
Neshanic Station,New Jersey,USA,1,40.5083341,-74.7296815
New Canaan,Connecticut,USA,2,41.146763,-73.4948445
New Hartford,New York,USA,1,43.073403,-75.2876661
New Hope,Pennsylvania,USA,1,40.36427279999999,-74.9512785
New Lenox,Illinois,USA,1,41.5119761,-87.9656098
New Norway,Alberta,Canada,1,52.8688539,-112.9508395
New Rochelle,New York,USA,1,40.9114882,-73.7823549
New Westminster,British Columbia,Canada,1,49.2057179,-122.910956
New York,New York,USA,3,40.7127753,-74.0059728
Newbury,Massachusetts,USA,1,42.7649497,-70.8714528
Newbury Park,California,USA,1,34.1805403,-118.9070887
Newburyport,Massachusetts,USA,2,42.8125913,-70.87727509999999
Newmarket,Ontario,Canada,3,44.05918700000001,-79.46125599999999
Newport Beach,California,USA,4,33.6041944,-117.8738554
Newton,Massachusetts,USA,1,42.3370413,-71.20922139999999
Niagara-on-the-Lake,Ontario,Canada,1,43.2549988,-79.0772616
Nisswa,Minnesota,USA,1,46.5205224,-94.2886089
Nitra,Slovakia,Slovakia,1,48.3061414,18.076376
Niwot,Colorado,USA,1,40.103874,-105.1708193
Nobelton,Ontario,Canada,1,43.9021887,-79.6526997
Nobleton,Ontario,Canada,1,43.9021887,-79.6526997
Nolensville,Tennessee,USA,1,35.9522852,-86.6694413
Norfolk,Massachusetts,USA,1,42.1195426,-71.3250563
Norrkoping,Sweden,Sweden,1,58.587745,16.192421
Norrtälje,Sweden,Sweden,1,59.7595841,18.7013584
North Andover,Massachusetts,USA,2,42.69870239999999,-71.1350575
North Attleborough,Massachusetts,USA,2,41.9695516,-71.35654389999999
North Barrington,Illinois,USA,1,42.207802,-88.1406349
North Battleford,Saskatchewan,Canada,1,52.7764752,-108.2974555
North Bay,Ontario,Canada,3,46.3091152,-79.4608204
North Branch,Minnesota,USA,1,45.5102135,-92.9931054
North Delta,British Columbia,Canada,1,49.171634,-122.910981
North Reading,Massachusetts,USA,4,42.5750939,-71.0786653
North Tonawanda,New York,USA,1,43.038668,-78.8642033
North Vancouver,British Columbia,Canada,14,49.3199816,-123.0724139
Northbrook,Illinois,USA,4,42.1275267,-87.82895479999999
Northfield,Illinois,USA,1,42.09975,-87.7808967
Northport,New York,USA,1,40.9009313,-73.3431727
Northville,Michigan,USA,7,42.4311464,-83.4832692
Norwalk,Connecticut,USA,1,41.11774399999999,-73.4081575
Norwell,Massachusetts,USA,1,42.1615157,-70.7927832
Notre-Dame-de-l'Île-Perrot,Quebec,Canada,1,45.377973,-73.9303913
Nottingham,New Hampshire,USA,1,43.1145285,-71.099784
Novi,Michigan,USA,1,42.48059,-83.4754913
O'Fallon,Missouri,USA,1,38.8106075,-90.6998477
Oak Lake,Manitoba,Canada,1,49.7661914,-100.6308589
Oak Ridge,New Jersey,USA,1,41.0463617,-74.48568519999999
Oakbank,Manitoba,Canada,1,49.9380329,-96.8424423
Oakland,Michigan,USA,1,42.7561109,-83.1434573
Oakville,Ontario,Canada,11,43.467517,-79.6876659
Oceanport,New Jersey,USA,1,40.3181663,-74.0151382
Oceanside,California,USA,1,33.1958696,-117.3794834
Odenton,Maryland,USA,1,39.0839981,-76.7002462
Ogre,Latvia,Latvia,1,56.8138328,24.6060417
Okemos,Michigan,USA,1,42.722257,-84.4274744
Okotoks,Alberta,Canada,3,50.7255163,-113.9749127
Old Brookville,New York,USA,2,40.8320441,-73.6048493
Old Greenwich,Connecticut,USA,2,41.0232624,-73.5652049
Old Hickory,Tennessee,USA,1,36.2608419,-86.64777939999999
Old Tappan,New Jersey,USA,1,41.010653,-73.99124929999999
Old Westbury,New York,USA,1,40.7887113,-73.5995717
Oldwick,New Jersey,USA,2,40.6726219,-74.7492287
Orange,California,USA,1,33.7879085,-117.855281
Orange Park,Florida,USA,2,30.1660736,-81.706484
Orangeville,Ontario,Canada,1,43.9199788,-80.0943113
Orchard Park,New York,USA,2,42.76755929999999,-78.7439189
Orleans,Ontario,Canada,1,45.4558019,-75.5047333
Orono,Minnesota,USA,3,44.97135189999999,-93.6044033
Oslo,Norway,Norway,2,59.9138688,10.7522454
Osprey,Florida,USA,1,27.1961627,-82.4903748
Ostrava,Czech Republic,Czech Republic,1,49.8209226,18.2625243
Ottawa,Ontario,Canada,9,45.4200572,-75.7003397
Ottawa Lake,Michigan,USA,1,41.7640537,-83.7492084
Oulu,Finland,Finland,3,65.0120888,25.4650773
Outremont,Quebec,Canada,1,45.5175945,-73.6109554
Owatonna,Minnesota,USA,2,44.0879297,-93.2260184
Owen Sound,Ontario,Canada,1,44.5690305,-80.9405602
Oxford,Michigan,USA,1,42.8247524,-83.26466239999999
Oyster Bay,New York,USA,1,40.8655816,-73.5322797
Palatine,Illinois,USA,1,42.1103041,-88.03424000000001
Palm Beach Gardens,Florida,USA,1,26.8396096,-80.1019144
Palos Heights,Illinois,USA,1,41.6680885,-87.7964416
Paoli,Pennsylvania,USA,1,40.0419021,-75.4876445
Paradise,Newfoundland and Labrador,Canada,1,47.5274603,-52.873136
Paradise Valley,Arizona,USA,1,33.5311541,-111.9426452
Pardubice,Czech Republic,Czech Republic,1,50.0343092,15.7811994
Parker,Colorado,USA,4,39.5186002,-104.7613633
Parkland,Florida,USA,2,26.3107774,-80.25322489999999
Pearl River,New York,USA,2,41.0589855,-74.0218063
Pendleton,New York,USA,1,43.0870018,-78.7278101
Penticton,British Columbia,Canada,1,49.4991381,-119.5937077
Peoria,Illinois,USA,1,40.6936488,-89.5889864
Perry Hall,Maryland,USA,1,39.4126073,-76.463574
Peterborough,Ontario,Canada,1,44.3047061,-78.3199606
Philadelphia,Pennsylvania,USA,5,39.9525839,-75.1652215
Phoenix,Arizona,USA,3,33.4483771,-112.0740373
Pickering,Ontario,Canada,1,43.83841169999999,-79.0867579
Pierrefonds,Quebec,Canada,1,45.4688309,-73.8755827
Pinckney,Michigan,USA,1,42.4567013,-83.9463358
Pittsboro,Indiana,USA,2,39.8638493,-86.4670776
Pittsburgh,Pennsylvania,USA,7,40.44062479999999,-79.9958864
Pittsford,New York,USA,3,43.0906186,-77.5149969
Plainfield,Illinois,USA,2,41.6125345,-88.2024208
Plano,Texas,USA,1,33.0198431,-96.6988856
Pleasantville,New York,USA,1,41.1333371,-73.7924152
Pleasantville,Ohio,USA,1,39.8097864,-82.5221031
Plenty,Saskatchewan,Canada,1,51.7833231,-108.6448675
Plymouth,Massachusetts,USA,3,41.9584457,-70.6672621
Plymouth,Michigan,USA,6,42.3714253,-83.4702132
Plymouth,Minnesota,USA,6,45.0105194,-93.4555093
Point Pleasant Beach,New Jersey,USA,1,40.0912268,-74.0479146
Pointe-Claire,Quebec,Canada,2,45.4719655,-73.7990191
Pomona,New York,USA,2,41.1912507,-74.05644989999999
Ponoka,Alberta,Canada,1,52.6759035,-113.5833723
Poprad,Slovakia,Slovakia,1,49.0511221,20.295414
Port Huron,Michigan,USA,2,42.9708634,-82.42491419999999
Port McNeill,British Columbia,Canada,1,50.590142,-127.084755
Port Moody,British Columbia,Canada,4,49.2849107,-122.8677562
Portage,Manitoba,Canada,1,49.97311269999999,-98.2924804
Portage la Prairie,Manitoba,Canada,1,49.97311269999999,-98.2924804
Potomac,Maryland,USA,2,39.0181651,-77.2085914
Potomac Falls,Virginia,USA,1,39.0366372,-77.4002206
Pottstown,Pennsylvania,USA,1,40.2453741,-75.6496302
Praha,Czech Republic,Czech Republic,5,50.0755381,14.4378005
Prince Albert,Saskatchewan,Canada,1,53.2033494,-105.7530705
Prince George,British Columbia,Canada,1,53.9170641,-122.7496693
Prince Rupert,British Columbia,Canada,1,54.3150367,-130.3208187
Princeton,Massachusetts,USA,1,42.4487019,-71.877296
Princeton,Minnesota,USA,1,45.569965,-93.5816278
Princeton,New Jersey,USA,1,40.3572976,-74.6672226
Prior Lake,Minnesota,USA,3,44.7132969,-93.4227274
Pt. Pleasant,New Jersey,USA,1,40.0831714,-74.0681931
Purchase,New York,USA,2,41.0400135,-73.7144477
Pyhäselkä,Finland,Finland,1,62.4326336,29.9694696
Quechee,Vermont,USA,1,43.646227,-72.4186105
Queens,New York,USA,1,40.7282239,-73.7948516
Quincy,Massachusetts,USA,1,42.2528772,-71.0022705
Québec,Quebec,Canada,5,46.8130816,-71.20745959999999
Raleigh,North Carolina,USA,3,35.7795897,-78.6381787
Raynham,Massachusetts,USA,1,41.9487077,-71.0731162
Red Bank,New Jersey,USA,2,40.3470543,-74.0643065
Red Deer,Alberta,Canada,5,52.2690328,-113.8114955
Redwood Meadows,Alberta,Canada,1,50.9876643,-114.5093159
Regina,Saskatchewan,Canada,3,50.4452112,-104.6188944
Richfield,Minnesota,USA,1,44.8832982,-93.2830021
Richmond,British Columbia,Canada,6,49.1665898,-123.133569
Richmond,Ontario,Canada,1,45.1943631,-75.8388276
Richmond Hill,Ontario,Canada,3,43.8828401,-79.4402808
Ridgefield,Connecticut,USA,1,41.28406349999999,-73.4975412
Ridgewood,New Jersey,USA,1,40.9792645,-74.11653129999999
Riga,Latvia,Latvia,11,56.9676941,24.1056221
Riihimäki,Finland,Finland,1,60.7407537,24.7511362
River Falls,Wisconsin,USA,1,44.8596311,-92.6254966
River Forest,Illinois,USA,2,41.8939617,-87.81984779999999
Riverside,Connecticut,USA,1,41.0337666,-73.5784843
Riverside,Ontario,Canada,1,42.3254,-82.94894099999999
Riverview,New Brunswick,Canada,1,46.0521302,-64.8029894
Robbinsdale,Minnesota,USA,1,45.032187,-93.3385614
Robbinsville,New Jersey,USA,1,40.2162036,-74.6195327
Rochester,Michigan,USA,1,42.680588,-83.1338214
Rochester,Minnesota,USA,5,44.0121221,-92.4801989
Rochester,New York,USA,6,43.15657789999999,-77.6088465
Rochester Hills,Michigan,USA,1,42.65836609999999,-83.1499322
Rockford,Minnesota,USA,1,45.0872861,-93.7415093
Rockville Centre,New York,USA,1,40.65871380000001,-73.6412406
Rocky Point,New York,USA,1,40.9525987,-72.9253805
Rogers,Minnesota,USA,2,45.1878015,-93.5525206
Roseau,Minnesota,USA,3,48.8460926,-95.762766
Rosemount,Minnesota,USA,8,44.7394103,-93.1257723
Roseville,Minnesota,USA,1,45.0060767,-93.15661070000002
Royal Oak,Michigan,USA,2,42.4894801,-83.1446485
Sabile,Latvia,Latvia,1,57.0455148,22.572954
Saint Petersburg,Russia,Russia,1,59.9310584,30.3609097
Saint-Lazare,Quebec,Canada,1,45.39981299999999,-74.137765
Saline,Michigan,USA,1,42.1667072,-83.7816075
Salt Lake City,Utah,USA,1,40.7607793,-111.8910474
San Diego,California,USA,7,32.715738,-117.1610838
San Jose,California,USA,7,37.33874,-121.8852525
Sandy Springs,Georgia,USA,1,33.9304352,-84.3733147
Sanford,Florida,USA,1,28.8028612,-81.269453
Santa Clarita,California,USA,1,34.3916641,-118.542586
Sartell,Minnesota,USA,3,45.6216318,-94.2069365
Saskatoon,Saskatchewan,Canada,6,52.157902,-106.6701577
Saugus,Massachusetts,USA,2,42.4651421,-71.0110473
Sault Ste. Marie,Michigan,USA,1,46.49771150000001,-84.3475876
Sault Ste. Marie,Ontario,Canada,2,46.5136494,-84.33575259999999
Savage,Minnesota,USA,2,44.7647329,-93.3591147
Sayreville,New Jersey,USA,1,40.45940210000001,-74.360846
Scarborough,Ontario,Canada,2,43.7764258,-79.2317521
Schweinfurt,Germany,Germany,1,50.0494345,10.2200758
Scituate,Massachusetts,USA,1,42.195929,-70.7258633
Scottsdale,Arizona,USA,4,33.4948764,-111.9216734
Seaforth,Ontario,Canada,1,43.5534346,-81.3934049
Seinäjoki,Finland,Finland,2,62.787735,22.8504337
Sewell,New Jersey,USA,1,39.7662167,-75.1441926
Shakopee,Minnesota,USA,1,44.7973962,-93.5272861
Sharon,Connecticut,USA,1,41.8793754,-73.4768697
Shavertown,Pennsylvania,USA,1,41.31994830000001,-75.9380482
Shelby Township,Michigan,USA,2,42.6695739,-83.0338608
Shelton,Connecticut,USA,1,41.3164856,-73.0931641
Sherborn,Massachusetts,USA,1,42.23898570000001,-71.3697813
Sherbrooke,Quebec,Canada,3,45.4042669,-71.89367399999999
Sherburn,Minnesota,USA,1,43.6546148,-94.7268677
Sherwood,Oregon,USA,1,45.3569341,-122.8410659
Sherwood Park,Alberta,Canada,4,53.5412755,-113.2957634
Shoreview,Minnesota,USA,2,45.0791325,-93.1471667
Sigulda,Latvia,Latvia,1,57.15402899999999,24.8543364
Silver Spring,Maryland,USA,2,38.99066570000001,-77.026088
Sioux Falls,South Dakota,USA,2,43.5460223,-96.731265
Skaneateles,New York,USA,3,42.947011,-76.42910169999999
Skellefteå,Sweden,Sweden,1,64.750244,20.950917
Skokie,Illinois,USA,1,42.0324025,-87.7416246
Smithtown,New York,USA,2,40.854906,-73.1954295
Soldotna,Alaska,USA,1,60.48638289999999,-151.0571796
Sollentuna,Sweden,Sweden,1,59.4541218,17.9242952
Somersworth,New Hampshire,USA,1,43.2617503,-70.8653372
South Bend,Indiana,USA,2,41.6763545,-86.25198979999999
South Burlington,Vermont,USA,1,44.4669941,-73.1709604
South Easton,Massachusetts,USA,1,42.0467781,-71.0806659
South Glastonbury,Connecticut,USA,1,41.6670603,-72.595888
South Kingstown,Rhode Island,USA,1,41.4475686,-71.524667
South Lyon,Michigan,USA,5,42.46059,-83.6516063
South Surrey,British Columbia,Canada,2,49.0600519,-122.7992015
Southboro,Massachusetts,USA,1,42.3056501,-71.5245087
Southington,Connecticut,USA,2,41.5964869,-72.8776013
Southlake,Texas,USA,1,32.9412363,-97.1341783
Spittal an der Drau,Austria,Austria,1,46.79968,13.4928
Spokane,Washington,USA,1,47.6579711,-117.4235319
Spring City,Pennsylvania,USA,1,40.1767688,-75.5476876
Spring Lake,New Jersey,USA,1,40.1534476,-74.0281925
Springfield,Massachusetts,USA,1,42.1014831,-72.589811
Springfield,Pennsylvania,USA,1,39.9306677,-75.32018780000001
Springfield,Virginia,USA,1,38.7892801,-77.18720359999999
Spruce Grove,Alberta,Canada,2,53.5412414,-113.9100733
St-Bruno-de-Montarville,Quebec,Canada,2,45.5298901,-73.3453766
St-François-de-Madawaska,New Brunswick,Canada,1,47.2479181,-68.7133532
St-Laurent,Quebec,Canada,1,45.5022961,-73.70606599999999
St-Pierre-les-Becquets,Quebec,Canada,1,46.4993973,-72.20196899999999
St. Albert,Alberta,Canada,7,53.6539037,-113.6292701
St. Catharines,Ontario,Canada,4,43.1593745,-79.2468626
St. Clair,Michigan,USA,1,42.8208653,-82.486024
St. Cloud,Minnesota,USA,7,45.5579451,-94.1632404
St. John's,Newfoundland and Labrador,Canada,2,47.5556097,-52.7452511
St. Louis,Missouri,USA,12,38.6270025,-90.1994042
St. Louis Park,Minnesota,USA,2,44.9597376,-93.3702186
St. Lous,Missouri,USA,1,38.6270025,-90.1994042
St. Michael,Minnesota,USA,3,45.209964,-93.6649642
St. Paul,Minnesota,USA,4,44.9537029,-93.0899578
St. Petersburg,Russia,Russia,3,59.9310584,30.3609097
Stacy,Minnesota,USA,1,45.3980205,-92.9874404
Stamford,Connecticut,USA,2,41.0534302,-73.5387341
Staten Island,New York,USA,2,40.5795317,-74.1502007
Stavanger,Norway,Norway,1,58.9699756,5.7331073
Ste-Martine,Quebec,Canada,1,45.2532382,-73.797663
Stevens Point,Wisconsin,USA,1,44.52357920000001,-89.574563
Stevenson Ranch,California,USA,1,34.3931105,-118.5907538
Stillwater,Minnesota,USA,3,45.056004,-92.8088443
Stittsville,Ontario,Canada,2,45.2585131,-75.92077669999999
Stockholm,Sweden,Sweden,13,59.32736015579712,18.058473904470663
Stockhom,Sweden,Sweden,1,59.32932349999999,18.0685808
Stoney Creek,Ontario,Canada,2,43.2272182,-79.7195586
Stony Plain,Alberta,Canada,1,53.5291419,-114.0018178
Stoutsville,Ohio,USA,1,39.60478519999999,-82.8290631
Stratford,Ontario,Canada,1,43.3700007,-80.98222860000001
Stratham,New Hampshire,USA,1,43.0228677,-70.9163873
Strongsville,Ohio,USA,2,41.3144966,-81.83569
Stuart,Florida,USA,1,27.197548,-80.2528257
Suamico,Wisconsin,USA,1,44.6319369,-88.0392708
Sudbury,Massachusetts,USA,1,42.3834278,-71.4161725
Sudbury,Ontario,Canada,1,46.4917317,-80.99302899999999
Summerside,Prince Edward Island,Canada,1,46.39337769999999,-63.79023309999999
Sundsvall,Sweden,Sweden,2,62.390811,17.306927
Superior,Wisconsin,USA,1,46.7207737,-92.1040796
Surrey,British Columbia,Canada,4,49.1913466,-122.8490125
Sussex,Wisconsin,USA,1,43.1336141,-88.2095451
Suwanee,Georgia,USA,1,34.0514898,-84.0712997
Sylvania,Ohio,USA,2,41.7189392,-83.7129935
Syosset,New York,USA,1,40.8262101,-73.502068
Syracuse,New York,USA,3,43.0481221,-76.14742439999999
Södertälje,Sweden,Sweden,1,59.197762,17.6201942
Taconite,Minnesota,USA,1,47.3127177,-93.3821497
Talsi,Latvia,Latvia,1,57.2458769,22.5855263
Tampa,Florida,USA,4,27.9516896,-82.45875269999999
Tawas City,Michigan,USA,1,44.26946119999999,-83.5146973
Tecumseh,Ontario,Canada,1,42.3117966,-82.8857592
Terrebonne,Quebec,Canada,2,45.6929818,-73.63311019999999
Tewksbury,Massachusetts,USA,1,42.6106478,-71.23422479999999
Thief River Falls,Minnesota,USA,1,48.1191353,-96.1811473
Thornhill,Ontario,Canada,1,43.8142552,-79.424025
Thorofare,New Jersey,USA,1,39.8422093,-75.19693459999999
Thousand Oaks,California,USA,1,34.1761133,-118.8487793
Thunder Bay,Ontario,Canada,1,48.3808951,-89.2476823
Tidaholm,Sweden,Sweden,1,58.1817692,13.9594737
Tinton Falls,New Jersey,USA,1,40.3042773,-74.1004185
Tipp City,Ohio,USA,1,39.9583892,-84.17216379999999
Toledo,Ohio,USA,1,41.6528052,-83.5378674
Tomakomai,Japan,Japan,1,42.63124639999999,141.6031222
Toronto,Ontario,Canada,27,43.653226,-79.3831843
Torrance,California,USA,1,33.8358492,-118.3406288
Torun,Poland,Poland,1,53.0137902,18.5984437
Trail,British Columbia,Canada,1,49.0965676,-117.7117301
Traverse City,Michigan,USA,3,44.7630567,-85.62063169999999
Trencin,Slovakia,Slovakia,1,48.884936,18.0335209
Trenton,Michigan,USA,2,42.1394858,-83.1782587
Trois-Rivières,Quebec,Canada,1,46.34298200000001,-72.5420716
Tsawwassen,British Columbia,Canada,1,49.018038,-123.0818253
Tukums,Latvia,Latvia,1,56.96708229999999,23.1545143
Tully,New York,USA,1,42.7981229,-76.1093695
Tustin,California,USA,1,33.7420005,-117.8236391
Twig,Minnesota,USA,1,46.8943846,-92.3646341
Twin Lake,Michigan,USA,1,43.36279220000001,-86.164783
Täby,Sweden,Sweden,1,59.4419,18.0703299
Umeå,Sweden,Sweden,1,63.8258471,20.2630354
Upper Saddle River,New Jersey,USA,2,41.0584299,-74.0984756
Urbandale,Iowa,USA,1,41.6293984,-93.7607411
Uusikaarlepyy,Finland,Finland,1,63.5217598,22.5303558
Uxbridge,Ontario,Canada,1,44.10940280000001,-79.12049979999999
Val-d'Or,Quebec,Canada,1,48.0987106,-77.7967676
Valencia,California,USA,1,34.419837,-118.5627013
Vallée-Jonction,Quebec,Canada,1,46.37758609999999,-70.9232928
Valrico,Florida,USA,1,27.9462615,-82.2420317
Vancouver,British Columbia,Canada,10,49.2827291,-123.1207375
Vantaa,Finland,Finland,2,60.29335239999999,25.0377686
Vasteras,Sweden,Sweden,1,59.60990049999999,16.5448091
Vaughan,Ontario,Canada,1,43.82622809999999,-79.5561668
Verona,Wisconsin,USA,2,42.990831,-89.53317729999999
Victoria,British Columbia,Canada,7,48.4284207,-123.3656444
Victoriaville,Quebec,Canada,1,46.0556724,-71.95895589999999
Vienna,Virginia,USA,1,38.9012225,-77.2652604
Virden,Manitoba,Canada,2,49.8572413,-100.92197
Virgil,Ontario,Canada,1,43.2196469,-79.1214455
Vitebsk,Belarus,Belarus,1,55.1926809,30.206359
Värmdö,Sweden,Sweden,1,59.3571655,18.4967223
Växjö,Sweden,Sweden,1,56.8790044,14.8058522
Waconia,Minnesota,USA,1,44.8504317,-93.7876429
Walden,New York,USA,1,41.5612048,-74.18848059999999
Wallace,Ontario,Canada,1,43.749514,-80.859955
Walnut Creek,California,USA,1,37.9100783,-122.0651819
Walpole,Massachusetts,USA,1,42.1417442,-71.2495096
Waltham,Massachusetts,USA,1,42.3764852,-71.2356113
Warman,Saskatchewan,Canada,2,52.3183662,-106.5750747
Warroad,Minnesota,USA,4,48.9052657,-95.3144041
Warwick,Rhode Island,USA,1,41.7001009,-71.4161671
Washington,Michigan,USA,1,42.7185255,-83.03546790000001
Wasilla,Alaska,USA,2,61.58087629999999,-149.4410597
Waterloo,Ontario,Canada,1,43.4642578,-80.5204096
Waukesha,Wisconsin,USA,1,43.0107836,-88.2291729
Wausau,Wisconsin,USA,2,44.9591352,-89.6301221
Wayland,Massachusetts,USA,1,42.3625953,-71.3614484
Wayne,New Jersey,USA,2,40.92537249999999,-74.2765441
Wayzata,Minnesota,USA,2,44.97413,-93.5066217
Welland,Ontario,Canada,3,42.9921579,-79.2482555
Wenonah,New Jersey,USA,1,39.7945582,-75.14878829999999
West Bloomfield,Michigan,USA,1,42.5678534,-83.373339
West Bridgewater,Massachusetts,USA,1,42.0189894,-71.00782149999999
West Chester,Pennsylvania,USA,2,39.9606643,-75.6054882
West Fargo,North Dakota,USA,1,46.8769487,-96.8999057
West Hartford,Connecticut,USA,1,41.7620842,-72.7420151
West Kelowna,British Columbia,Canada,1,49.863612,-119.5644584
West Orange,New Jersey,USA,1,40.7985699,-74.23908279999999
West St. Paul,Manitoba,Canada,1,50.0277353,-97.1053638
West St. Paul,Minnesota,USA,1,44.9160768,-93.1016074
West Vancouver,British Columbia,Canada,4,49.3286251,-123.1601981
Westchester,New York,USA,1,41.1220194,-73.7948516
Westerville,Ohio,USA,1,40.1266689,-82.9318807
Weston,Massachusetts,USA,4,42.3667625,-71.3031132
Westport,Connecticut,USA,1,41.1414717,-73.3579049
Westwood,Massachusetts,USA,5,42.21398730000001,-71.2244987
Wexford,Pennsylvania,USA,3,40.6266318,-80.05497679999999
Weyburn,Saskatchewan,Canada,1,49.6632836,-103.8532906
Wheatfield,New York,USA,1,43.086889,-78.8895479
Whistler,British Columbia,Canada,1,50.11616859999999,-122.9535117
Whitby,Ontario,Canada,2,43.8997643,-78.9400809
White Lake,Michigan,USA,1,42.6586232,-83.47524419999999
White Rock,British Columbia,Canada,3,49.0253085,-122.802962
Whitehorse,Yukon,Canada,3,60.7197137,-135.0522761
Whitmore Lake,Michigan,USA,1,42.439479,-83.7438303
