Current Team,Last_Name,First_Name,No,Position,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,City,State_Province,Country
Bentley,Amici, Kolby,26,Forwards,So,5-9,180,12/16/2002,"Orchard Park, N.Y.",69,,,,Minot,NAHL,Orchard Park,N.Y.,USA
Bentley,Armstrong-Kingkade, Nik,21,Forwards,Gr,5-9,190,5/1/1999,"Mannheim, Germany",69,,,,Mass.-Lowell,HEA,Mannheim,Germany,Germany
Bentley,Bakkevig, Oskar,15,Forwards,Fr,5-10,180,,"Oslo, Norway",70,,,,Malmo,,Oslo,Norway,Norway
Bentley,Black, Jake,19,Forwards,Sr,5-11,181,3/5/2002,"Pomfret, Conn.",71,,,,Connecticut,HEA,Pomfret,Conn.,USA
Bentley,Castagna, Stephen,17,Forwards,Jr,5-9,170,8/6/2001,"North Vancouver, B.C.",69,,,,Alberni Valley,BCHL,North Vancouver,B.C.,Canada
Bentley,Davis, Chase,22,Forwards,So,6-5,194,4/8/2002,"Alpharetta, Ga.",77,,,,Amarillo,NAHL,Alpharetta,Ga.,USA
Bentley,Doyle, Jimmy,10,Forwards,So,6-2,190,4/22/2002,"Plainfield, Ill.",74,,,,Janesville,NAHL,Plainfield,Ill.,USA
Bentley,Hjartarson, Kellan,16,Forwards,So,5-11,172,2/23/2003,"Calgary, Alb.",71,,,,Cranbrook,BCHL,Calgary,Alb.,Canada
Bentley,Hodges, A.J.,20,Forwards,Gr,6-0,175,8/24/2001,"Littleton, Colo.",72,,,,Michigan State,B10,Littleton,Colo.,USA
Bentley,Kramer, Peter,13,Forwards,So,5-11,183,8/8/2002,"Bridgewater, Mass.",71,,,,Green Bay,USHL,Bridgewater,Mass.,USA
Bentley,Leyh, Ethan,19,Forwards,Gr,6-0,195,6/7/2001,"Anmore, B.C.",72,,,,Langley,BCHL,Anmore,B.C.,Canada
Bentley,Mansfield, Ryan,11,Forwards,So,5-11,195,12/22/2002,"Burlington, Ont.",71,,,,Odessa,NAHL,Burlington,Ont.,Canada
Bentley,Merritt, Arlo,18,Forwards,Jr,6-3,215,1/31/2001,"Halifax, N.S.",75,,,,Alberni Valley,BCHL,Halifax,N.S.,Canada
Bentley,Salo, Oliver,8,Forwards,Fr,6-1,190,7/9/2003,"Kaarina, Finland",73,,,,Anchorage,NAHL,Kaarina,Finland,Finland
Bentley,Upson, Ryan,38,Forwards,Jr,6-0,190,3/22/2001,"West Vancouver, B.C.",72,,,,Langley,BCHL,West Vancouver,B.C.,Canada
Bentley,Beckford, Max,35,Goaltenders,Fr,6-2,205,1/30/2003,"London, Ont.",74,,,,Wisconsin,NAHL,London,Ont.,Canada
Bentley,Beviliacqua, Nicholas,29,Goaltenders,Fr,6-0,185,,"Abington, Mass.",72,,,,Jr. Islanders,NCDC,Abington,Mass.,USA
Bentley,Hasley, Connor,33,Goaltenders,Jr,6-1,200,2/27/2001,"North Tonawanda, N.Y.",73,,,,Cedar Rapids,USHL,North Tonawanda,N.Y.,USA
Ferris State,Brown, Conner,24,Defensemen,Fr,6-0,187,12/23/2003,"Maplewood, Minn.",72,,,,Janesville,NAHL,Maplewood,Minn.,USA
Ferris State,DeVita, Nico,5,Defensemen,Sr,6-0,200,5/24/2001,"Bellevue, Wash.",72,,,,New Hampshire,HEA,Bellevue,Wash.,USA
Ferris State,Heroux, Logan,3,Defensemen,Fr,6-2,207,5/30/2003,"Middletown, N.J.",74,,,,Shreveport,NAHL,Middletown,N.J.,USA
Ferris State,Jean-Louis, Xavier,6,Defensemen,Jr,6-2,209,6/25/2001,"Montreal, Que.",74,,,,Alaska,Independents,Montreal,Que.,Canada
Ferris State,Lie, Chris,4,Defensemen,Fr,5-10,159,,"Hamar, Norway",70,,,,Malmo,J20 Nationell,Hamar,Norway,Norway
Ferris State,Noel, Andrew,20,Defensemen,Jr,6-1,198,1/2/2001,"Maynard, Mass.",73,,,,Nanaimo,BCHL,Maynard,Mass.,USA
Ferris State,Shoudy, Travis,2,Defensemen,Jr,5-9,173,3/15/2002,"Marysville, Mich.",69,,,,Cedar Rapids,USHL,Marysville,Mich.,USA
Ferris State,Taulien, Trevor,28,Defensemen,So,6-4,217,4/14/2003,"Crystal Lake, Ill.",76,,,,Dubuque,USHL,Crystal Lake,Ill.,USA
Ferris State,Turner, Kade,10,Defensemen,Fr,6-1,182,2/4/2003,"Calgary, Alb.",73,,,,Okotoks,AJHL,Calgary,Alb.,Canada
Ferris State,Badal, Jacob,26,Forwards,Jr,6-0,196,10/5/2001,"Flushing, Mich.",72,,,,Johnstown,NAHL,Flushing,Mich.,USA
Ferris State,Best, Gavin,27,Forwards,Jr,6-2,185,8/24/2001,"Richfield, Minn.",74,,,,Michigan State,B10,Richfield,Minn.,USA
Ferris State,Burtch, Cole,29,Forwards,So,5-10,168,1/11/2001,"Markham, Ont.",70,,,,Western Michigan,NCHC,Markham,Ont.,Canada
Ferris State,Corbet, Matt,21,Forwards,Fr,6-2,182,12/23/2003,"Calgary, Alb.",74,,,,Grande Prairie,AJHL,Calgary,Alb.,Canada
Ferris State,Dirks, Jacob,11,Forwards,Gr,6-0,194,9/15/1999,"Mindoro, Wis.",72,,,,Chippewa,NAHL,Mindoro,Wis.,USA
Ferris State,Doell, Holden,10,Forwards,So,5-11,185,12/1/2003,"Martensville, Sask.",71,,,,Battlefords,SJHL,Martensville,Sask.,Canada
Ferris State,Ergang, Kaleb,18,Forwards,Sr,5-10,166,12/31/2000,"Spruce Grove, Alb.",70,,,,Whitecourt ,AJHL,Spruce Grove,Alb.,Canada
Ferris State,Faremouth, Zach,25,Forwards,Sr,6-3,209,1/4/2000,"Jackson, Mich.",75,,,,Des Moines,USHL,Jackson,Mich.,USA
Ferris State,Gault, Caiden,16,Forwards,Jr,6-1,191,4/16/2002,"Oakbank, Man.",73,,,,Spruce Grove,AJHL,Oakbank,Man.,Canada
Ferris State,Goode, Emerson,27,Forwards,So,5-9,176,10/16/2002,"Anaheim, Calif.",69,,,,Odessa,NAHL,Anaheim,Calif.,USA
Ferris State,Grimaldi, Nick,34,Forwards,Sr,5-7,170,6/26/1999,"Plymouth, Mich.",67,,,,Odessa,NAHL,Plymouth,Mich.,USA
Ferris State,Itagaki, Max,19,Forwards,Jr,5-6,151,6/18/2002,"Glenview, Ill.",66,,,,Army,AHA,Glenview,Ill.,USA
Ferris State,Lisko, Luke,17,Forwards,Fr,6-1,184,5/24/2004,"Marine City, Mich.",73,,,,Sherwood Park,BCHL,Marine City,Mich.,USA
Ferris State,McGrath, Connor,7,Forwards,Jr,5-9,144,9/4/2003,"LeRoy, Sask.",69,,,,Humboldt,SJHL,LeRoy,Sask.,Canada
Ferris State,Nardecchia, Nick,9,Forwards,Sr,5-10,176,1/1/2001,"Macomb, Mich.",70,,,,Lincoln,USHL,Macomb,Mich.,USA
Ferris State,Schleppe, Tyler,15,Forwards,Jr,6-4,205,11/11/2001,"Vancouver, B.C.",76,,,,Langley,BCHL,Vancouver,B.C.,Canada
Ferris State,Silich, Jack,15,Forwards,Fr,5-10,190,6/20/2003,"Long Grove, Ill.",70,,,,Cranbrook,BCHL,Long Grove,Ill.,USA
Ferris State,Lundberg, Martin,55,Goaltenders,Fr,5-11,166,,"Furuberget, Norway",71,,,,Mora IK,J20 Nationell,Furuberget,Norway,Norway
Ferris State,McDonough, Connor,30,Goaltenders,Fr,6-5,236,,"Mendham, N.J.",77,,,,Amarillo,NAHL,Mendham,N.J.,USA
Ferris State,West, Noah,31,Goaltenders,Gr,6-2,185,11/25/2000,"Pittsboro, Ind.",74,,,,Michigan,B10,Pittsboro,Ind.,USA
Western Michigan,Crusberg-Roseen, Cole,3,Defensemen,So,5-11,184,4/14/2002,"Stratham, N.H.",71,,,,Lincoln,USHL,Stratham,N.H.,USA
Western Michigan,Drazner, Robby,7,Defensemen,Gr,6-1,194,2/13/2000,"Buffalo Grove, Ill.",73,,,,Miami,NCHC,Buffalo Grove,Ill.,USA
Western Michigan,Gallatin, Grady,2,Defensemen,Fr,6-4,195,6/7/2004,"White Bear Lake, Minn.",76,,,,Janesville,NAHL,White Bear Lake,Minn.,USA
Western Michigan,Kramer, Brian,14,Defensemen,Gr,6-0,180,7/20/2000,"Wexford, Pa.",72,,,,American Int'l,AHA,Wexford,Pa.,USA
Western Michigan,Mesic, Jack,6,Defensemen,So,5-9,176,10/18/2002,"Plymouth, Mich.",69,,,,Ferris State,CCHA,Plymouth,Mich.,USA
Western Michigan,Sharp, Zack,10,Defensemen,Fr,6-2,180,3/29/2005,"Naperville, Ill.",74,,,,Cedar Rapids,USHL,Naperville,Ill.,USA
Western Michigan,Sjolund, Samuel,33,Defensemen,Jr,6-1,175,5/19/2001,"Stockholm, Sweden",73,2019,DAL,4,Dubuque ,USHL,Stockholm,Sweden,Sweden
Western Michigan,Väisänen, Joona,27,Defensemen,Fr,6-0,185,7/29/2004,"Espoo, Finland",72,2024,PIT,6,Dubuque,USHL,Espoo,Finland,Finland
Western Michigan,Bade, Zach,9,Forwards,Fr,6-2,185,4/26/2003,"Rosemount, Minn.",74,,,,Tri-City,USHL,Rosemount,Minn.,USA
Western Michigan,Brown, Connor,12,Forwards,Fr,5-8,190,5/3/2005,"Estero, Fla.",68,,,,Waterloo,USHL,Estero,Fla.,USA
Western Michigan,Bump, Alex,20,Forwards,So,6-0,194,11/20/2003,"Prior Lake, Minn.",72,2022,PHI,5,Tri-City,USHL,Prior Lake,Minn.,USA
Western Michigan,Costantini, Matteo,25,Forwards,Sr,6-1,195,8/16/2002,"St. Catharines, Ont.",73,2020,BUF,5,North Dakota,NCHC,St. Catharines,Ont.,Canada
Western Michigan,Hakkarainen, Iiro,22,Forwards,Fr,6-0,180,,"Espoo, Finland",72,,,,Fargo,USHL,Espoo,Finland,Finland
Western Michigan,Henricks, Ty,17,Forwards,Fr,6-4,195,6/28/2005,"Mission Viejo, Calif.",76,2023,NYR,6,Muskegon,USHL,Mission Viejo,Calif.,USA
Western Michigan,Knuble, Cam,19,Forwards,Gr,6-2,190,7/23/2000,"Grand Rapids, Mich.",74,,,,Muskegon,USHL,Grand Rapids,Mich.,USA
Western Michigan,Kusler, Ryan,21,Forwards,Fr,6-0,180,5/19/2003,"Battle Creek, Mich.",72,,,,Omaha,USHL,Battle Creek,Mich.,USA
Western Michigan,Lemyre, Tristan,29,Forwards,Sr,5-9,170,1/15/2001,"Mirabel, Que.",69,,,,Denver,NCHC,Mirabel,Que.,Canada
Western Michigan,Michaels, Owen,34,Forwards,So,6-1,190,5/1/2002,"Detroit, Mich.",73,,,,Dubuque,USHL,Detroit,Mich.,USA
Western Michigan,Nehring, Zach,8,Forwards,Fr,6-3,190,3/7/2005,"Minot, N.D.",75,2023,WPG,3,Sioux Falls,USHL,Minot,N.D.,USA
Western Michigan,Schingoethe, Wyatt,18,Forwards,Sr,5-11,180,8/3/2002,"Algonquin, Ill.",71,2020,TOR,7,Waterloo,USHL,Algonquin,Ill.,USA
Western Michigan,Slukynsky, Grant,13,Forwards,So,6-1,205,3/12/2002,"Warroad, Minn.",73,,,,Northern Michigan,CCHA,Warroad,Minn.,USA
Western Michigan,Somoza, Ean,26,Forwards,So,6-3,195,2/8/2003,"Thousand Oaks, Calif.",75,,,,Wenatchee,BCHL,Thousand Oaks,Calif.,USA
Western Michigan,Szydlowski, Garrett,24,Forwards,So,5-10,180,6/12/2002,"Detroit, Mich.",70,,,,Wenatchee,BCHL,Detroit,Mich.,USA
Western Michigan,Valente, Liam,23,Forwards,Sr,5-11,183,5/23/2003,"Märsta, Sweden",71,,,,Providence,HEA,Märsta,Sweden,Sweden
Western Michigan,Washe, Tim,16,Forwards,Gr,6-3,215,8/25/2001,"Clarkston, Mich.",75,,,,Nanaimo,BCHL,Clarkston,Mich.,USA
Western Michigan,Wolthers, Ethan,11,Forwards,Jr,5-8,155,7/19/2001,"Valencia, Calif.",68,,,,Minnesota,NAHL,Valencia,Calif.,USA
Western Michigan,Laursen, Kirk,1,Goaltenders,Jr,6-3,185,1/2/2000,"Bloomfield Hills, Mich.",75,,,,Miami,NCHC,Bloomfield Hills,Mich.,USA
Western Michigan,Rowe, Cameron,31,Goaltenders,Gr,6-3,215,6/1/2001,"Wilmette, Ill.",75,,,,Wisconsin,B10,Wilmette,Ill.,USA
Western Michigan,Slukynsky, Hampton,30,Goaltenders,Fr,6-1,185,7/2/2005,"Warroad, Minn.",73,2023,LAK,4,Fargo,USHL,Warroad,Minn.,USA
Omaha,Broberg, Marcus,8,Defensemen,Fr,6-0,175,10/23/2003,"Örebro, Sweden",72,,,,Salmon Arm,BCHL,Örebro,Sweden,Sweden
Omaha,Ellis, Noah,15,Defensemen,Jr,6-2,192,2/1/2002,"Urbandale, Iowa",74,2020,VGK,6,Massachusetts,HEA,Urbandale,Iowa,USA
Omaha,Gallacher, Aiden,2,Defensemen,Gr,6-1,190,3/20/2000,"Rochester Hills, Mich.",73,,,,Northern Michigan,CCHA,Rochester Hills,Mich.,USA
Omaha,Gramer, Joe,5,Defensemen,Fr,6-0,183,7/14/2005,"Moorhead, Minn.",72,,,,Des Moines,USHL,Moorhead,Minn.,USA
Omaha,Gratton, Dylan,25,Defensemen,Sr,6-0,181,2/25/2003,"Pottstown, Pa.",72,,,,Penn State,B10,Pottstown,Pa.,USA
Omaha,Guevin, Jacob,10,Defensemen,Jr,5-11,182,1/17/2003,"Drummondville, Que.",71,,,,Muskegon,USHL,Drummondville,Que.,Canada
Omaha,Krenzen, Nolan,12,Defensemen,Gr,5-10,190,7/13/2001,"Twig, Minn.",70,,,,Omaha/Sioux City,USHL,Twig,Minn.,USA
Omaha,Ludtke, Griffin,7,Defensemen,Jr,5-10,171,2/1/2003,"Elko, Minn.",70,,,,Sioux City,USHL,Elko,Minn.,USA
Omaha,Norlin, Isaiah,64,Defensemen,Fr,6-5,199,,"Farmington, Minn.",77,,,,West Kelowna,BCHL,Farmington,Minn.,USA
Omaha,Bremer, Brock,26,Forwards,Gr,5-6,152,8/26/1999,"Forest Lake, Minn.",66,,,,Lincoln,USHL,Forest Lake,Minn.,USA
Omaha,Glynn, Jimmy,22,Forwards,Gr,5-10,176,2/24/2000,"Lemont, Ill.",70,,,,Dubuque,USHL,Lemont,Ill.,USA
Omaha,Hilman, Myles,18,Forwards,Fr,5-9,187,10/15/2003,"Blackfalds, Alb.",69,,,,Waterloo,USHL,Blackfalds,Alb.,Canada
Omaha,Israels, Harrison,23,Forwards,Gr,6-2,205,9/1/1999,"Mississauga, Ont.",74,,,,Alaska,Independents,Mississauga,Ont.,Canada
Omaha,LaPinta, Chase,29,Forwards,Fr,5-9,174,2/10/2004,"Frisco, Texas",69,,,,Sioux Falls,USHL,Frisco,Texas,USA
Omaha,Ludtke, Tanner,71,Forwards,So,6-0,180,11/27/2004,"Elko, Minn.",72,2023,ARI,3,Lincoln,USHL,Elko,Minn.,USA
Omaha,Lurie, Charlie,24,Forwards,So,5-11,187,3/11/2003,"Minnetonka, Minn.",71,,,,Cedar Rapids,USHL,Minnetonka,Minn.,USA
Omaha,Mitchell, Cam,16,Forwards,Jr,5-9,170,3/9/2001,"Stony Plain, Alb.",69,,,,Omaha,USHL,Stony Plain,Alb.,Canada
Omaha,Mueller, Ty,19,Forwards,Sr,5-11,200,2/26/2003,"Cochrane, Alb.",71,2023,VAN,4,Sherwood Park,AJHL,Cochrane,Alb.,Canada
Omaha,Pinoniemi, Garrett,13,Forwards,Sr,6-0,170,7/15/2001,"Robbinsdale, Minn.",72,,,,Minnesota,B10,Robbinsdale,Minn.,USA
Omaha,Risk, Brady,11,Forwards,Gr,5-9,174,3/16/1999,"Medicine Hat, Alb.",69,,,,Alaska,Independents,Medicine Hat,Alb.,Canada
Omaha,Rollwagen, Tyler,21,Forwards,Jr,5-11,181,3/20/2001,"Bloomington, Minn.",71,,,,Fargo,USHL,Bloomington,Minn.,USA
Omaha,Slipec, Jacob,13,Forwards,Jr,5-11,180,12/5/2001,"White Rock, B.C.",71,,,,Surrey,BCHL,White Rock,B.C.,Canada
Omaha,Stange, Sam,3,Forwards,Gr,6-1,211,4/20/2001,"Eau Claire, Wis.",73,2020,DET,4,Wisconsin,B10,Eau Claire,Wis.,USA
Omaha,Urdahl, Zach,6,Forwards,Sr,6-1,195,10/13/2001,"Eau Claire, Wis.",73,,,,Wisconsin,B10,Eau Claire,Wis.,USA
Omaha,Van Houtte-Cachero, Alexi,17,Forwards,Fr,6-0,184,3/21/2003,"Montréal, Que.",72,,,,Sioux City,USHL,Montréal,Que.,Canada
Omaha,Watkins, Liam,27,Forwards,Fr,6-1,199,7/13/2004,"Okotoks, Alb.",73,,,,Des Moines,USHL,Okotoks,Alb.,Canada
Omaha,Craig, Will,1,Goaltenders,So,6-2,229,5/16/2002,"Ennismore, Ont.",74,,,,New Mexico,NAHL,Ennismore,Ont.,Canada
Omaha,Latkoczy, Simon,30,Goaltenders,Jr,5-11,175,6/1/2002,"Trencin, Slovakia",71,,,,Madison,USHL,Trencin,Slovakia,Slovakia
Omaha,Reidler, Kevin,35,Goaltenders,Fr,6-6,206,9/2/2004,"Gävle, Sweden",78,2022,OTT,5,Dubuque,USHL,Gävle,Sweden,Sweden
Michigan Tech,Bezick, Oliver,24,Defensemen,Jr,6-0,190,6/12/2001,"Delray Beach, Fla.",72,,,,Amarillo,NAHL,Delray Beach,Fla.,USA
Michigan Tech,Brown, Rylan,3,Defensemen,Fr,6-0,170,1/23/2005,"Sherwood Park, Alb.",72,,,,Okotoks,BCHL,Sherwood Park,Alb.,Canada
Michigan Tech,Campbell, Matthew,15,Defensemen,So,6-1,180,3/4/2003,"North Vancouver, B.C.",73,,,,Quinnipiac,ECAC,North Vancouver,B.C.,Canada
Michigan Tech,Hurtig, Viktor,3,Defensemen,Sr,6-6,198,4/28/2002,"Falun, Sweden",78,2021,NJD,6,Michigan State,B10,Falun,Sweden,Sweden
Michigan Tech,Miller, Tyler,13,Defensemen,Fr,6-0,176,9/16/2004,"Medicine Hat, Alb.",72,,,,Waterloo,USHL,Medicine Hat,Alb.,Canada
Michigan Tech,Pietila, Chase,17,Defensemen,So,6-3,188,3/3/2004,"Howell, Mich.",75,2024,PIT,4,Youngstown,USHL,Howell,Mich.,USA
Michigan Tech,Russell, Trevor,8,Defensemen,Sr,6-2,205,2/2/2000,"Old Hickory, Tenn.",74,,,,Aberdeen,NAHL,Old Hickory,Tenn.,USA
Michigan Tech,Vaharautio, Kasper,7,Defensemen,Jr,6-0,194,10/2/2002,"Vantaa, Finland",72,,,,Jokerit,SM-sarja,Vantaa,Finland,Finland
Michigan Tech,Williams, Nick,19,Defensemen,So,5-10,177,9/21/2002,"Edina, Minn.",70,,,,Youngstown,USHL,Edina,Minn.,USA
Michigan Tech,Baker, Owen,11,Forwards,Jr,5-10,185,1/29/2004,"Howell, Mich.",70,,,,Michigan State,B10,Howell,Mich.,USA
Michigan Tech,Bartle, Henry,4,Forwards,So,6-2,185,6/3/2003,"Blaine, Minn.",74,,,,Des Moines,USHL,Blaine,Minn.,USA
Michigan Tech,Disher, Quinn,28,Forwards,Fr,6-0,181,6/23/2003,"Fort St. John, B.C.",72,,,,Wisconsin,NAHL,Fort St. John,B.C.,Canada
Michigan Tech,Fankl, Philip,12,Forwards,Fr,6-3,203,9/19/2004,"Stockholm, Sweden",75,,,,Leksands IF,J20 Nationell,Stockholm,Sweden,Sweden
Michigan Tech,Gordon, Isaac,16,Forwards,So,5-11,190,1/29/2004,"Landmark, Man.",71,,,,Sioux Falls,USHL,Landmark,Man.,Canada
Michigan Tech,Jansson, Elias,10,Forwards,Fr,6-0,193,4/13/2005,"Oulu, Finland",72,,,,Karpat,SM-sarja,Oulu,Finland,Finland
Michigan Tech,Koskipirtti, Max,14,Forwards,So,6-0,180,8/16/2004,"Espoo, Finland",72,,,,Kiekko-Espoo,SM-sarja,Espoo,Finland,Finland
Michigan Tech,Kukkonen, Trevor,23,Forwards,Jr,5-10,184,2/1/2001,"Maple Grove, Minn.",70,,,,Minnesota,NAHL,Maple Grove,Minn.,USA
Michigan Tech,Leppä, Tom,2,Forwards,Fr,6-0,183,7/31/2005,"Kauniainen, Finland",72,,,,Fargo,USHL,Kauniainen,Finland,Finland
Michigan Tech,Matter, Ryder,20,Forwards,Fr,6-0,185,9/15/2004,"Beaumont, Alb.",72,,,,Spruce Grove,BCHL,Beaumont,Alb.,Canada
Michigan Tech,Morrell, Logan,9,Forwards,Fr,6-3,194,8/2/2003,"Mesa, Ariz.",75,,,,Langley,BCHL,Mesa,Ariz.,USA
Michigan Tech,Nordstrom, Alex,18,Forwards,Sr,6-0,180,11/15/2000,"Atlantic Mine, Mich.",72,,,,Green Bay,USHL,Atlantic Mine,Mich.,USA
Michigan Tech,Pedersen, Marcus,22,Forwards,Sr,6-3,200,5/25/2001,"Stockholm, Sweden",75,,,,Malmo,J20 Nationell,Stockholm,Sweden,Sweden
Michigan Tech,Raiman, Lauri,6,Forwards,So,5-11,179,1/27/2004,"Vantaa, Finland",71,,,,Pelicans,SM-sarja,Vantaa,Finland,Finland
Michigan Tech,Richartz, Blais,21,Forwards,Gr,6-0,195,6/23/2000,"Menomonie, Wis.",72,,,,Lincoln,USHL,Menomonie,Wis.,USA
Michigan Tech,Sardarian, Stiven,6,Forwards,Jr,6-1,179,2/7/2003,"Saint Petersburg, Russia",73,,,,New Hampshire,HEA,Saint Petersburg,Russia,Russia
Michigan Tech,Works, Jack,29,Forwards,Sr,5-11,185,5/23/2001,"Yellowknife, NWT",71,,,,Denver,NCHC,Yellowknife,NWT,Canada
Michigan Tech,Mullahy, Derek,35,Goaltenders,Gr,6-1,190,3/20/2001,"Scituate, Mass.",73,,,,Harvard,ECAC,Scituate,Mass.,USA
Michigan Tech,Vayrynen, Max,30,Goaltenders,Jr,6-2,195,6/18/2002,"Espoo, Finland",74,,,,Assat,SM-sarja,Espoo,Finland,Finland
Colorado College,Baer, Nick,15,Defensemen,Fr,6-0,187,3/14/2004,"Minnetonka, Minn.",72,,,,Bismarck,NAHL,Minnetonka,Minn.,USA
Colorado College,Blais-Savoie, Philippe,7,Defensemen,Fr,6-0,200,6/10/2005,"San Jose, Calif.",72,,,,Tri-City,USHL,San Jose,Calif.,USA
Colorado College,Burkholder, Max,4,Defensemen,So,5-8,176,8/8/2003,"Chaska, Minn.",68,,,,Dubuque,USHL,Chaska,Minn.,USA
Colorado College,Cleveland, Brady,14,Defensemen,Jr,6-5,209,4/1/2005,"Wausau, Wis.",77,2023,DET,2,Wisconsin,B10,Wausau,Wis.,USA
Colorado College,Dunbar, Tyler,21,Defensemen,So,6-1,190,12/18/2003,"Sault Ste. Marie, Mich.",73,,,,Lincoln,USHL,Sault Ste. Marie,Mich.,USA
Colorado College,Gallagher, Ty,6,Defensemen,Gr,6-0,190,3/6/2003,"Clarkston, Mich.",72,2021,BOS,7,Boston University,HEA,Clarkston,Mich.,USA
Colorado College,Koering, Ryan,5,Defensemen,Fr,6-4,195,2/11/2005,"Eden Prairie, Minn.",76,,,,Muskegon,USHL,Eden Prairie,Minn.,USA
Colorado College,Scott, Fisher,18,Defensemen,Fr,6-1,185,10/27/2004,"Carbondale, Colo.",73,2024,DET,7,Dubuque,USHL,Carbondale,Colo.,USA
Colorado College,Straky, Ethan,23,Defensemen,Jr,5-11,179,4/18/2003,"Walnut Creek, Calif.",71,,,,Green Bay,USHL,Walnut Creek,Calif.,USA
Colorado College,Beck, Ryan,8,Forwards,Jr,5-9,185,8/25/2002,"Linden, Mich.",69,,,,Dubuque,USHL,Linden,Mich.,USA
Colorado College,Beckner, Owen,9,Forwards,Fr,6-2,193,2/27/2005,"Victoria, B.C.",74,2023,OTT,7,Tri-City,USHL,Victoria,B.C.,Canada
Colorado College,Brisson, Jordan,22,Forwards,Fr,6-2,188,12/1/2003,"Manhattan Beach, Calif.",74,,,,Chicago,USHL,Manhattan Beach,Calif.,USA
Colorado College,Coffey, Tyler,17,Forwards,Gr,5-10,180,5/19/2000,"Hamilton, N.J.",70,,,,Sioux Falls,USHL,Hamilton,N.J.,USA
Colorado College,Cooley, Stanley,27,Forwards,Sr,5-11,194,5/27/2002,"Ottawa, Ont.",71,,,,Lincoln,USHL,Ottawa,Ont.,Canada
Colorado College,Laba, Noah,26,Forwards,Jr,6-1,181,8/4/2003,"Northville, Mich.",73,2022,NYR,4,Lincoln,USHL,Northville,Mich.,USA
Colorado College,Lindberg, Gavin,20,Forwards,Fr,6-0,197,4/20/2004,"Moorhead, Minn.",72,,,,Waterloo,USHL,Moorhead,Minn.,USA
Colorado College,Link, Bret,10,Forwards,So,6-3,188,4/9/2002,"Anchorage, Alaska",75,,,,Fargo,USHL,Anchorage,Alaska,USA
Colorado College,McLane, Chase,17,Forwards,Gr,6-2,183,4/22/2000,"Trenton, Mich.",74,2020,NSH,7,Penn State,B10,Trenton,Mich.,USA
Colorado College,Middleton, Tommy,12,Forwards,Sr,5-11,176,6/19/2000,"Midland, Mich.",71,,,,Janesville,NAHL,Midland,Mich.,USA
Colorado College,Montgomery, Drew,29,Forwards,So,5-11,170,3/27/2003,"Grand Forks, N.D.",71,,,,Omaha,USHL,Grand Forks,N.D.,USA
Colorado College,Strobel, Charlie,27,Forwards,Sr,6-1,190,7/9/2001,"Stillwater, Minn.",73,,,,Minnesota,B10,Stillwater,Minn.,USA
Colorado College,Stuart, Riley,25,Forwards,So,6-2,201,1/17/2002,"Phoenix, Ariz.",74,,,,Dubuque,USHL,Phoenix,Ariz.,USA
Colorado College,Veinbergs, Klavs,24,Forwards,So,6-3,198,3/27/2003,"Riga, Latvia",75,2022,TBL,7,Lincoln,USHL,Riga,Latvia,Latvia
Colorado College,Veremyev, Gleb,28,Forwards,Jr,6-4,201,6/28/2003,"Sayreville, N.J.",76,,,,Lincoln,USHL,Sayreville,N.J.,USA
Colorado College,Wisdom, Zaccharya,2,Forwards,So,6-0,174,4/21/2004,"Toronto, Ont.",72,2023,SEA,7,Cedar Rapids,USHL,Toronto,Ont.,Canada
Colorado College,Mbereko, Kaidan,30,Goaltenders,Jr,5-11,185,7/28/2003,"West Bloomfield, Mich.",71,,,,Lincoln,USHL,West Bloomfield,Mich.,USA
Colorado College,Musser, Carsen,32,Goaltenders,Fr,6-4,220,5/19/2005,"Sherburn, Minn.",76,2023,ARI,6,Madison,USHL,Sherburn,Minn.,USA
Colorado College,Wilder, Henry,31,Goaltenders,Sr,6-0,180,3/19/2001,"Needham, Mass.",72,,,,Boston College,HEA,Needham,Mass.,USA
New Hampshire,Babbage, Jack,2,Defensemen,Sr,6-1,192,8/30/2000,"Tully, N.Y.",73,,,,Quinnipiac,ECAC,Tully,N.Y.,USA
New Hampshire,Fitzgerald, Brendan,19,Defensemen,So,6-0,165,3/6/2003,"North Reading, Mass.",72,,,,Cedar Rapids,USHL,North Reading,Mass.,USA
New Hampshire,Gagne, Alex,28,Defensemen,Sr,6-4,207,8/12/2002,"Bedford, N.H.",76,2021,TBL,6,Muskegon,USHL,Bedford,N.H.,USA
New Hampshire,Hahn, Zach,5,Defensemen,So,6-2,205,8/6/2002,"Huntington, N.Y.",74,,,,P.A.L. Jr. Islanders,NCDC,Huntington,N.Y.,USA
New Hampshire,Huard, Colton,20,Defensemen,Sr,6-3,200,11/27/2000,"Welland, Ont.",75,,,,Chicago,USHL,Welland,Ont.,Canada
New Hampshire,Jenson, Nikolai,8,Defensemen,Gr,5-11,193,7/28/2000,"Cold Spring, Minn.",71,,,,Youngstown,USHL,Cold Spring,Minn.,USA
New Hampshire,Lindner, Luis,15,Defensemen,Sr,5-11,170,5/16/2001,"Spittal an der Drau, AUT",71,,,,American Int'l,AHA,Spittal an der Drau,AUT,Austria
